time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2019-03-29 14:53:06.582 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578174464,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46502656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 14:54:06.583 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578178560,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46782408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 14:55:06.585 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578174464,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47065168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 14:56:06.586 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578174464,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47273600, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 14:57:06.587 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578170368,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47573776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 14:58:06.589 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578170368,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47780152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 14:59:06.590 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578170368,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48073360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:00:06.591 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578170368,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48352600, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:01:06.592 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13578166272,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48561136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:02:06.593 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577953280,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48845912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:03:06.595 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577953280,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49123496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:04:06.596 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577949184,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49408376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:05:06.598 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577949184,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49611360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:06:06.600 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577949184,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49912776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:07:06.602 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577949184,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50121272, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:08:06.603 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577940992,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50412360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:09:06.604 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577924608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50691632, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:10:06.605 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577924608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50900144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:11:06.609 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577924608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,1,2,46031408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:12:06.610 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577924608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46247024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:13:06.611 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577924608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46549360, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:14:06.613 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577920512,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,46764320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:15:06.614 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577924608,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47053136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:16:06.615 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577912320,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47274232, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:17:06.616 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577912320,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47579584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:18:06.617 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577916416,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,47792472, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:19:06.619 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577912320,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48111576, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:20:06.620 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577908224,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48312688, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:21:06.621 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577867264,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48628888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:22:06.622 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577863168,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,48830376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:23:06.624 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577859072,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49140968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:24:06.625 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577854976,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49340568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:25:06.626 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577854976,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49660120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:26:06.627 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577850880,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,49873624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:27:06.629 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577842688,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50178160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:28:06.631 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577842688,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50393008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:29:06.632 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577842688,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50679680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-29 15:30:06.633 UTC, , , , , , , , , ,250,8228430,5553144,1168, ,12, , , , , , , , , , , ,12,12, , , ,4,3,18, , , , , , , , , , , , , , , , ,38660939733,48, ,38660936374, , , , ,15887218,13577838592,42,42,42,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15887218,1553864285812,,, , , , , , , , , ,2673867,38660939733, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,50907840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
